"UniversityName","Apps","Top10perc","Top25perc","F.Undergrad","P.Undergrad","Outstate","Room.Board","Books","Personal","PhD","Terminal","S.F.Ratio","perc.alumni","Expend","Grad.Rate","public","private","selective","more_selective","non_selective","total_enrollment","col_white","mkt_white","dif_white","col_hispa","mkt_hispa","dif_hispa","col_black","mkt_black","dif_black","col_asian","mkt_asian","dif_asian","col_amind","mkt_amind","dif_amind","col_pacis","mkt_pacis","dif_pacis","col_twora","mkt_twora","dif_twora","Longitude location of institution","Latitude location of institution","Bachelor's degrees awarded","Master's degrees awarded","Doctor's degrese - research/scholarship awarded","SAT Math 75th percentile score","ACT Composite 75th percentile score","Tuition and fees, 2013-14","Total price for in-state students living on campus 2013-14","Total price for out-of-state students living on campus 2013-14","Graduation rate - Bachelor degree within 4 years, total","Graduation rate - Bachelor degree within 6 years, total","Percent of freshmen receiving any financial aid","Percent of freshmen receiving Pell grants","Endowment assets (year end) per FTE enrollment (FASB)","AcceptanceRate"
"La Roche College",361,10,41,650,819,8842,4782,600,1100,57,73,14.2,14,7022,52,0,1,1,0,0,1296.33333333333,63.4056266666667,79.5047966666667,-16.0991677777778,1.88384377777778,2.98205444444444,-1.09821063333333,7.542212,12.2231444444444,-4.680933,0.9933873,1.93523888888889,-0.941851466666667,0.1460612,0.179000666666667,-0.0329394777777778,0.037161925,0.0437097666666667,-0.00427955,1.3425762625,2.41188233333333,-1.1732371625,-80.011977,40.569777,246,40,0,520,24,24778,38434,38434,33,45,91,45,3583,0.889196675900277
"La Salle University",2929,20,56,2738,1662,12600,5610,450,3160,90,90,15.1,9,9084,84,0,1,1,0,0,4053.66666666667,53.7938544444444,42.8498377777778,10.9440193333333,11.6465185555556,19.2018877777778,-7.55536833333333,18.5351622222222,19.3271222222222,-0.791961466666667,4.56578622222222,6.818774,-2.25298777777778,0.285948055555556,0.309692833333333,-0.0237447888888889,0.116643075,0.0571686333333333,0.0586187625,2.88969293333333,2.78766188888889,0.102030666666667,-75.152996,40.038503,956,553,0,550,25,38200,51770,51770,55,65,99,44,14979,0.626152270399454
"LaGrange College",544,15,35,600,363,6987,3585,750,1500,77,83,12.5,12,9067,75,0,1,1,0,0,871.777777777778,70.3109066666667,47.8235133333333,22.48739,2.07250688888889,9.32346377777778,-7.25095688888889,22.7882222222222,33.79162,-11.003401,1.02178513333333,3.12407155555556,-2.10228642222222,0.3982623,0.304751033333333,0.0935112555555556,0,0.0483099888888889,-0.0480247375,2.370781625,2.11049588888889,0.171918625,-85.041394,33.039713,200,88,0,540,23,25690,40288,40288,31,38,99,46,55914,0.733455882352941
"Lafayette College",4010,36,59,2018,226,18730,5740,600,1000,93,96,10.5,38,15365,92,0,1,0,1,0,2462.55555555556,66.6000244444444,52.4858511111111,14.1141732222222,5.92413477777778,18.6902144444444,-12.76608,4.94345466666667,13.8358366666667,-8.89238122222222,3.64815711111111,4.63447088888889,-0.986313777777778,0.0633995,0.920568611111111,-0.857169133333333,0.055927425,0.205424322222222,-0.1519626125,2.194821875,3.21255622222222,-1.1204749875,-75.209058,40.700512,589,0,0,700,31,44670,59750,59750,85,88,63,9,292362,0.599002493765586
"Lake Forest College",979,31,70,968,20,16880,3970,920,1320,91,94,10.7,19,15687,77,0,1,0,1,0,1503.22222222222,61.0033755555556,52.4858511111111,8.51752577777778,13.1371888888889,18.6902144444444,-5.55302477777778,6.07955133333333,13.8358366666667,-7.75628455555556,4.68231866666667,4.63447088888889,0.0478475555555555,0.306267311111111,0.920568611111111,-0.614301322222222,0.0579110125,0.205424322222222,-0.1499790375,3.1092465,3.21255622222222,-0.20604985,-87.830777,42.250456,324,6,0,620,28,39842,52000,52000,58,64,99,35,48680,0.651685393258427
"Lakeland College",497,24,47,887,1957,9400,4005,500,1000,49,65,17.2,25,4054,57,0,1,0,0,1,2486,76.7272285714286,55.0793857142857,21.6478414285714,3.62478285714286,17.06209,-13.4373042857143,6.04583928571429,13.8410142857143,-7.79517585714286,2.40359357142857,4.18412857142857,-1.78053497142857,1.21115902857143,0.456448128571429,0.754710828571429,0.0795520166666667,0.0367671428571429,0.0412586,0.536344016666667,2.45878157142857,-2.01675583333333,-87.884956,43.841863,493,221,0,440,24,22950,35460,35460,36,51,99,49,5260,0.909456740442656
"Le Moyne College",1470,21,76,1820,558,11040,4840,400,900,89,92,13.3,28,8118,94,0,1,1,0,0,2654.66666666667,80.1682033333333,75.5503355555555,4.61786766666667,5.05912144444444,6.25636877777778,-1.19724738888889,5.15910655555556,8.79095955555556,-3.63185322222222,2.346729,4.43700344444444,-2.09027444444444,0.477037177777778,0.360836177777778,0.116200988888889,0.0549585,0.0525627111111111,0.0088382,1.9180966625,2.704604,-0.9076631125,-76.088449,43.047316,590,248,0,600,26,30460,44900,44900,63,74,100,34,43179,0.815646258503401
"LeTourneau University",477,29,54,1532,77,8840,4240,600,1400,58,70,20.8,23,6863,56,0,1,1,0,0,2269.88888888889,64.8299555555556,53.5276055555556,11.3023516666667,8.73013477777778,14.3139255555556,-5.58379133333333,13.058551,24.4658477777778,-11.4072967777778,1.11342591111111,0.966456911111111,0.146969066666667,0.4289183,0.927761422222222,-0.498843133333333,0.0570217125,0.0943541888888889,-0.033625525,3.089916225,1.94471577777778,1.0810035,-94.72726,32.467658,557,112,0,660,30,25740,38775,38775,34,52,99,33,5901,0.874213836477987
"Lebanon Valley College",1386,28,56,965,502,13850,4755,400,1125,84,84,12.3,30,8196,85,0,1,1,0,0,1665.33333333333,85.7242377777778,56.3086666666667,29.41557,4.51383811111111,11.0682778888889,-6.55444133333333,2.40533766666667,20.18027,-17.7749333333333,1.78655322222222,5.01515033333333,-3.22859733333333,0.193400211111111,0.270685833333333,-0.0772856333333333,0.0827971,0.0604431333333333,0.0204956875,2.00674405,2.91288811111111,-1.033886125,-76.513753,40.331733,356,59,0,620,27,35700,48630,48630,68,73,100,25,25904,0.764790764790765
"Lehigh University",6397,40,84,4298,132,18700,5580,750,1130,96,99,12.5,43,14665,91,0,1,0,1,0,4930.66666666667,67.9332044444444,52.4858511111111,15.4473544444444,7.92273,18.6902144444444,-10.7674833333333,3.59337277777778,13.8358366666667,-10.2424633333333,7.24706688888889,4.63447088888889,2.61259611111111,0.0891102333333333,0.920568611111111,-0.831458422222222,0.0404156625,0.205424322222222,-0.1674743625,2.51512725,3.21255622222222,-0.8001693,-75.378887,40.607158,1177,619,100,740,32,43520,57145,57145,73,86,68,17,168081,0.672815382210411
"Lewis University",1154,12,31,2192,1423,10560,4520,500,1200,36,48,14.3,10,7701,61,0,1,1,0,0,4382,63.9911466666667,53.1583788888889,10.832768,16.41653,17.2330733333333,-0.816544266666667,7.39925722222222,15.3733877777778,-7.974129,3.59806277777778,4.60901044444444,-1.01094766666667,0.142939611111111,0.266606588888889,-0.123666988888889,0.1599721375,0.0384100222222222,0.1201482,2.0332325375,2.593251,-0.6470617,-88.079032,41.605432,1076,616,4,590,26,26780,39335,39335,45,63,99,35,8364,0.909878682842288
"Lincoln Memorial University",787,21,55,925,605,5950,2890,600,1300,67,72,14.6,35,5177,53,0,1,1,0,0,1647.22222222222,81.53292,82.4733866666667,-0.940463355555556,1.11629761111111,5.002712,-3.88641422222222,4.70861344444444,7.09481933333333,-2.38620611111111,0.911445033333333,1.33916811111111,-0.427723177777778,0.350697488888889,0.412313333333333,-0.0616159111111111,0.04144365,0.0611644777777778,-0.016152725,0.6089248,2.01443977777778,-1.40551511111111,-83.658818,36.581284,281,403,12,540,27,19490,32620,32620,14,48,87,43,6065,0.714104193138501
"Livingstone College",900,22,47,621,11,4400,3400,800,900,53,93,10.4,16,9268,92,0,1,1,0,0,1173.77777777778,0.604588255555556,57.1639688888889,-56.5593811111111,0.501978777777778,8.37577077777778,-7.87379222222222,88.4232288888889,25.0108066666667,63.4124244444444,0.0553627444444444,2.58391677777778,-2.52855411111111,0.248100944444444,0.976474244444444,-0.728373311111111,0.06461265,0.0810699111111111,-0.0206155375,0.72909675,2.50417311111111,-1.8658739,-80.484459,35.670743,136,0,0,410,16,16024,25920,25920,11,20,98,86,1610,0.525555555555556
"Loras College",1641,20,39,1663,170,11200,4000,500,1200,61,62,14.2,24,7578,70,0,1,1,0,0,1468.33333333333,84.0973822222222,79.2263644444444,4.87101933333333,5.38872488888889,6.66034988888889,-1.27162465555556,1.93072611111111,5.80764444444444,-3.87691833333333,0.751190233333333,3.39949955555556,-2.64830933333333,0.170931888888889,0.339479444444444,-0.168547555555556,0.127288325,0.0593495333333333,0.0646117125,1.32318248888889,2.59998377777778,-1.27680137777778,-90.680232,42.504131,315,15,0,560,26,28852,39077,39077,48,61,100,25,15625,0.781840341255332
"Louisiana College",2013,33,61,912,158,5150,3036,500,1655,64,74,10.5,11,7547,59,0,1,1,0,0,1001.88888888889,68.5071344444444,53.6092377777778,14.8978966666667,2.33739577777778,3.90617822222222,-1.56878266666667,22.5604377777778,37.9960322222222,-15.4355941111111,1.23382485555556,1.385344,-0.151519111111111,0.804232177777778,0.415421366666667,0.388810844444444,0.1136954375,0.0454112111111111,0.0682468125,1.0969047625,1.52552433333333,-0.4911402875,-92.425567,31.322286,162,122,0,500,23,14120,23390,23390,29,43,96,41,23979,0.523099850968703
"Loyola Marymount University",3768,42,64,3558,436,13592,5916,545,1328,84,88,14.2,10,11677,84,0,1,0,1,0,6008,49.1376133333333,52.4858511111111,-3.3482349,21.1373822222222,18.6902144444444,2.44716777777778,6.13446433333333,13.8358366666667,-7.70137177777778,10.416702,4.63447088888889,5.78223055555556,0.225791522222222,0.920568611111111,-0.694777111111111,0.167922625,0.205424322222222,-0.0399674,7.4614805,3.21255622222222,4.146183625,-118.415655,33.970633,1524,693,13,650,29,40265,57379,57379,67,76,90,20,48767,0.706475583864119
"Loyola University Chicago",3579,25,55,5244,3417,11500,5330,700,2000,94,95,6.2,15,13009,65,0,1,0,1,0,10202.1428571429,59.7513757142857,52.4261257142857,7.32525085714286,13.2343527142857,18.8230528571429,-5.58870185714286,4.381214,13.9260185714286,-9.54480457142857,11.4594114285714,4.66581342857143,6.79359914285714,0.125532971428571,0.905833757142857,-0.780300785714286,0.230779016666667,0.2033002,0.0245452,5.09831766666667,3.27470371428571,1.67626893333333,-87.657399,41.999161,2220,1617,160,630,29,35573,51273,51273,60,71,96,28,31599,0.826767253422744
"Luther College",1549,38,72,2269,85,13240,3560,600,400,73,85,13.8,38,8949,77,0,1,0,1,0,2311.55555555556,84.3734055555555,52.4858511111111,31.8875555555556,3.37909955555556,18.6902144444444,-15.3111144444444,1.62763311111111,13.8358366666667,-12.2082022222222,1.67297911111111,4.63447088888889,-2.96149188888889,0.170897533333333,0.920568611111111,-0.749671077777778,0.0404232375,0.205424322222222,-0.1674668125,1.90163775,3.21255622222222,-1.413658875,-91.803971,43.313584,553,0,0,638,29,37530,48435,48435,67,76,100,18,48610,0.89864428663654
"Lycoming College",1286,16,37,1363,74,13900,4300,500,900,75,81,14,32,8024,72,0,1,1,0,0,1294,75.75172,76.6857822222222,-0.9340621,4.806303,8.37440666666667,-3.56810315555556,6.638829,6.43592744444444,0.202901611111111,0.869245522222222,3.09099955555556,-2.22175411111111,0.2122284,0.208816466666667,0.00341191111111111,0.04896405,0.0266253555555556,0.0235824625,2.517387875,2.32307088888889,0.08957735,-77.0003,41.246127,312,0,0,580,26,33746,46707,46707,54,64,100,34,118787,0.78149300155521
"Lynchburg College",1756,3,21,1524,280,12450,5400,450,870,62,66,12.4,24,8832,70,0,1,1,0,0,2121.625,76.37193125,60.57379125,15.79813875,3.70628,7.382128,-3.675848,10.339725625,22.57606125,-12.236335,1.29390825,3.79654225,-2.502633875,0.492981825,0.362936175,0.1300456625,0.0539211857142857,0.0626314875,-0.0113699,2.69776162857143,2.461366125,0.123003385714286,-79.184153,37.397678,465,110,0,560,24,33565,44695,44695,46,56,100,33,31293,0.854214123006834
"MacMurray College",740,12,29,628,63,9620,3750,550,950,49,55,10.8,33,10642,59,0,1,1,0,0,533.444444444444,74.7566944444444,73.6615366666667,1.0951587,5.02954977777778,4.40576788888889,0.623781744444444,12.8293146666667,16.1007444444444,-3.2714323,0.447470633333333,2.039533,-1.59206237777778,0.211870566666667,0.1990755,0.0127950666666667,0.1382188375,0.0532398,0.087612525,2.973788125,2.379593,0.4992285,-90.22175,39.730226,93,0,0,540,22,22400,32550,32550,28,38,100,66,15519,0.754054054054054
"Macalester College",2939,56,86,1723,113,15909,4772,500,700,85,91,11.9,37,14213,77,0,1,0,1,0,2052.66666666667,66.2405577777778,52.4858511111111,13.75471,6.07203388888889,18.6902144444444,-12.6181822222222,2.972029,13.8358366666667,-10.8638075555556,6.97941222222222,4.63447088888889,2.34494133333333,0.309512866666667,0.920568611111111,-0.6110558,0.0417358125,0.205424322222222,-0.166154225,4.925617375,3.21255622222222,1.6103208875,-93.169855,44.936709,536,0,0,710,32,45388,57478,57478,85,87,81,17,340683,0.50901667233753
"Manhattan College",2432,20,63,2578,254,12370,6800,500,1800,92,92,13.6,25,10062,79,0,1,0,1,0,3377,60.4536355555556,52.4858511111111,7.967786,17.5514077777778,18.6902144444444,-1.13880668888889,3.81256044444444,13.8358366666667,-10.0232747777778,4.04186033333333,4.63447088888889,-0.5926106,0.134890688888889,0.920568611111111,-0.785677944444444,0.013839525,0.205424322222222,-0.194050525,1.911896125,3.21255622222222,-1.403400375,-73.901893,40.889756,685,178,0,610,27,35725,52005,52005,60,74,92,31,18273,0.711348684210526
"Marietta College",1611,27,60,1089,210,13850,3920,470,810,80,97,13.2,30,10223,96,0,1,1,0,0,1312.11111111111,70.6516311111111,81.3353211111111,-10.6836903333333,2.11201256666667,2.62552811111111,-0.513515622222222,5.21443611111111,10.2236388888889,-5.00920255555556,0.948733511111111,2.14196911111111,-1.19323531111111,0.278039855555556,0.1602437,0.117796155555556,0.0318668,0.0344708777777778,-0.0026271125,2.265506925,2.78989577777778,-0.638544925,-81.450038,39.417638,317,50,0,630,27,31940,44362,44362,44,55,99,37,40982,0.595903165735568
"Marquette University",5152,36,71,7016,804,11610,4760,600,1950,86,94,13.5,25,9982,77,0,1,0,1,0,8085.88888888889,75.0040622222222,52.4858511111111,22.5182122222222,8.95328466666667,18.6902144444444,-9.73692811111111,4.47042188888889,13.8358366666667,-9.365413,4.93476444444444,4.63447088888889,0.300293855555556,0.2425203,0.920568611111111,-0.678048344444444,0.1312144625,0.205424322222222,-0.0766755625,2.952849,3.21255622222222,-0.3624475125,-87.928121,43.038766,1748,676,73,650,29,34640,48669,48669,57,78,100,17,41607,0.892857142857143
"Mary Baldwin College",499,26,52,846,377,11200,7400,600,1300,66,79,6.8,50,10819,90,0,1,0,0,1,1329.42857142857,58.7584,68.3506128571429,-9.59221357142857,5.38345814285714,6.73165485714286,-1.34819662857143,23.5760214285714,15.9358914285714,7.64012584285714,2.44962771428571,3.83816385714286,-1.38853581428571,0.630689628571429,0.323613942857143,0.307075685714286,0.11391145,0.0676645857142857,0.0439756666666667,2.72635585714286,2.66928557142857,0.0570702428571428,-79.068325,38.154799,261,96,0,510,25,28720,40420,40420,39,39,100,57,22345,0.88376753507014
"Marymount Manhattan College",695,21,30,988,785,10200,7000,350,1100,63,76,11.7,20,10622,68,0,1,1,0,0,1937,60.8840811111111,41.5992288888889,19.2848522222222,15.8462111111111,20.98213,-5.13591555555556,10.494343,17.6970388888889,-7.202695,3.41672422222222,7.13560844444444,-3.71888422222222,0.681013244444444,0.298638788888889,0.382374511111111,0.08509205,0.0543706666666667,0.028991325,1.357375475,2.81776777777778,-1.5641716,-73.959676,40.769108,364,0,0,560,26,26640,48740,48740,37,44,92,30,9214,0.76978417266187
"Marymount University",941,10,30,1247,776,11390,5280,500,750,77,82,10.6,17,8575,55,0,1,1,0,0,2312,40.2790744444444,52.4351355555556,-12.1560612222222,15.2543266666667,10.6377371111111,4.61659033333333,15.1177677777778,24.2403766666667,-9.12261066666667,7.93884288888889,5.10091555555556,2.83792744444444,0.364948866666667,0.3224397,0.0425091555555556,0.4283852875,0.0661397555555556,0.3627815125,3.009084,3.24801966666667,-0.372850175,-77.128799,38.905552,563,430,0,560,24,26430,41160,41160,44,58,95,29,9700,0.820403825717322
"Maryville College",1464,26,52,624,128,11200,4208,500,1642,80,90,11.1,43,8317,51,0,1,1,0,0,1132.55555555556,80.2604611111111,68.2816333333333,11.9788288888889,2.88030177777778,9.51305144444444,-6.63274966666667,8.701583,13.2914111111111,-4.58982844444444,0.999637177777778,2.92818633333333,-1.92854922222222,0.569085777777778,0.417118044444444,0.151967722222222,0.1403358,0.0598357666666667,0.0846193,2.93118715555556,2.14762533333333,0.783561688888889,-83.963853,35.751969,209,0,0,550,26,31132,44472,44472,47,56,100,48,54942,0.60655737704918
"Massachusetts Institute of Technology",6411,96,99,4481,28,20100,5975,725,1600,99,99,10.1,35,33541,94,0,1,0,1,0,4420.11111111111,36.1732,52.4858511111111,-16.31265,14.9032911111111,18.6902144444444,-3.786925,6.42471466666667,13.8358366666667,-7.41112111111111,24.8465044444444,4.63447088888889,20.2120311111111,0.381038122222222,0.920568611111111,-0.539530511111111,0.0113606625,0.205424322222222,-0.196529375,4.55316155555556,3.21255622222222,1.3406053,-71.092115,42.360095,1042,1760,587,800,35,43498,59020,59020,84,93,87,16,980404,0.33380127905163
"McMurry University",578,25,50,880,477,6930,3452,400,1525,57,64,11,11,6383,32,0,1,1,0,0,1167.77777777778,55.2288777777778,55.4781222222222,-0.249246033333333,21.3295044444444,27.1201066666667,-5.79060355555556,16.3452177777778,6.44747988888889,9.89773811111111,0.867726555555556,1.01765376666667,-0.149927211111111,0.842213088888889,0.624531477777778,0.217681611111111,0.155563225,0.0839252,0.0690460875,2.438869375,2.50157711111111,-0.140177375,-99.750277,32.429551,243,0,0,550,24,24296,36421,36421,25,38,99,50,57169,0.711072664359862
"McPherson College",420,11,32,336,80,7950,3750,600,2740,54,54,9.8,45,9754,48,0,1,1,0,0,636.555555555556,71.2271444444444,72.7108344444444,-1.48369055555556,9.85785322222222,9.81247255555555,0.0453817444444445,11.5102095555556,5.98533577777778,5.52487511111111,0.734164744444444,2.90847877777778,-2.17431422222222,1.07710181111111,2.120107,-1.0430051,0.4331434375,0.1495278,0.2806367125,2.25431581111111,4.09664322222222,-1.84232758888889,-97.6443,38.371464,130,0,0,560,24,22891,35477,35477,43,49,95,44,54442,0.697619047619048
"Mercer University",2286,37,70,2943,1260,11985,4081,400,1500,93,95,9.2,15,8995,91,0,1,0,1,0,4445.33333333333,47.5852922222222,52.4858511111111,-4.90055744444444,3.99699533333333,18.6902144444444,-14.6932188888889,32.5380633333333,13.8358366666667,18.7022277777778,5.42115277777778,4.63447088888889,0.7866819,0.355401277777778,0.920568611111111,-0.565167344444444,0.1227143,0.205424322222222,-0.085175725,1.85985334444444,3.21255622222222,-1.35270292222222,-83.651042,32.829731,965,847,50,640,28,33120,48212,48212,44,59,100,33,24270,0.729658792650919
"Meredith College",857,25,58,1721,470,6720,3250,450,1520,77,82,13.9,33,6881,82,0,1,1,0,0,1674.33333333333,73.1042544444445,51.1100433333333,21.9942122222222,3.97374411111111,9.41556444444444,-5.44181977777778,10.4284016666667,28.8593244444444,-18.4309255555556,2.78743711111111,2.32513944444444,0.462297688888889,0.626154144444444,1.44674421111111,-0.820589966666667,0.1064062375,0.102181277777778,-0.0006113375,2.46324341111111,2.68959866666667,-0.226355066666667,-78.689175,35.797197,424,82,0,570,25,30562,41878,41878,50,62,100,35,43193,0.900816802800467
"Messiah College",1742,30,64,2258,53,10300,5080,475,1200,68,75,14.1,30,7762,89,0,1,0,1,0,2725,84.1862411111111,52.4858511111111,31.7003933333333,3.26742033333333,18.6902144444444,-15.4227922222222,2.22707511111111,13.8358366666667,-11.60876,1.79326588888889,4.63447088888889,-2.841205,0.0934880111111111,0.920568611111111,-0.827080644444445,0.0638931625,0.205424322222222,-0.1439968875,2.81120122222222,3.21255622222222,-0.401354922222222,-76.988492,40.15867,629,48,0,640,29,30470,42990,42990,71,76,100,22,40027,0.793340987370838
"Milligan College",610,26,52,685,49,8200,3300,550,1000,63,69,12,16,8128,64,0,1,0,0,1,901.333333333333,84.25336,73.11274,11.1406216666667,3.8955435,6.53488133333333,-2.63933783333333,5.61271783333333,13.8500166666667,-8.2373005,0.828612433333333,1.63570583333333,-0.80709355,0.404090266666667,0.459057833333333,-0.05496755,0.216939,0.0756877,0.1435126,1.67331588333333,1.89141966666667,-0.21810365,-82.29499,36.30036,228,96,0,583,26,27916,38266,38266,52,52,98,32,19028,0.755737704918033
"Millikin University",1444,29,62,1788,95,11910,4378,450,965,60,77,11.4,25,8149,75,0,1,1,0,0,2095,75.2826322222222,70.7429133333333,4.53971833333333,5.38251133333333,4.46049533333333,0.922016088888889,12.5310982222222,17.92786,-5.39676388888889,0.998386944444444,3.25284411111111,-2.25445718888889,0.235205811111111,0.166293444444444,0.0689123444444444,0.0980007125,0.0469917111111111,0.050919575,3.49893325,2.29985666666667,1.1053562875,-88.974571,39.842604,480,32,0,580,26,28644,40694,40694,48,60,100,39,47043,0.873268698060942
"Millsaps College",905,32,61,1073,179,11320,4402,550,1350,82,89,12.7,38,11218,58,0,1,0,1,0,835.555555555556,74.4658866666667,52.4858511111111,21.9800355555556,2.39444297777778,18.6902144444444,-16.2957733333333,11.5642413333333,13.8358366666667,-2.27159567777778,4.26190588888889,4.63447088888889,-0.3725651,0.746427788888889,0.920568611111111,-0.174140922222222,0.029039875,0.205424322222222,-0.17885015,0.386390355555556,3.21255622222222,-2.826166,-90.178084,32.3231,202,51,0,620,28,32520,46680,46680,59,63,100,23,112710,0.921546961325967
"Milwaukee School of Engineering",1217,36,69,1773,884,11505,3255,1000,2075,35,46,16.7,23,7140,67,0,1,0,1,0,2495.88888888889,74.1155366666667,52.4858511111111,21.6296877777778,4.39722366666667,18.6902144444444,-14.2929888888889,2.50328044444444,13.8358366666667,-11.3325555555556,3.32586133333333,4.63447088888889,-1.30860965555556,0.328324433333333,0.920568611111111,-0.592244177777778,0.3010406125,0.205424322222222,0.0931505875,1.7516875,3.21255622222222,-1.5636087625,-87.907691,43.045364,537,55,0,680,30,34470,46220,46220,39,56,97,27,20755,0.894001643385374
"Mississippi College",594,36,57,1695,721,5580,2830,600,700,77,79,16.5,18,6170,61,0,1,1,0,0,3012.22222222222,66.81133,46.6210866666667,20.1902444444444,2.0436419,2.734291,-0.6906495,21.4982422222222,47.3539566666667,-25.8557122222222,1.63767155555556,0.859373033333333,0.778298455555556,0.556998188888889,0.532608355555556,0.0243898222222222,0.06768745,0.0363600444444444,0.0337313125,0.63604955,0.892050777777778,-0.2772708125,-90.330452,32.334565,662,558,8,583,27,14868,27611,27611,35,53,99,31,14482,0.648148148148148
"Missouri Valley College",1310,5,35,1057,175,8550,5050,400,900,35,67,17.4,16,4333,27,0,1,1,0,0,1405.22222222222,55.0001255555556,77.0770711111111,-22.0769477777778,6.59886044444444,6.63098977777778,-0.0321290333333333,19.57837,8.05546488888889,11.5229037777778,0.923056977777778,2.38340388888889,-1.4603469,0.626604566666667,0.659721044444444,-0.0331165,0.7897505375,0.132441455555556,0.6481702125,2.83311025,3.08160111111111,-0.3565240375,-93.190236,39.108655,236,4,0,460,21,18300,30000,30000,15,25,100,63,3316,0.750381679389313
"Monmouth College",2707,14,34,1893,847,12480,5290,530,1740,70,85,14.2,15,9492,54,0,1,1,0,0,1230.33333333333,70.5637722222222,78.4687933333333,-7.90502205555556,9.37297466666667,6.08783222222222,3.28514233333333,10.2143512222222,8.50825911111111,1.70609331111111,1.10572576666667,2.37566844444444,-1.26994247777778,0.636832788888889,0.222172266666667,0.4146605,0.10883755,0.0604831222222222,0.04645845,1.4340817375,2.462666,-1.12258545,-90.637909,40.91459,256,0,0,510,25,31500,42050,42050,57,58,100,52,69676,0.694865164388622
"Morehouse College",3708,41,66,2852,153,7050,5490,250,600,71,74,17.8,10,8122,83,0,1,1,0,0,2307.55555555556,0.198804422222222,49.6340755555556,-49.4352711111111,0.495729222222222,10.011049,-9.51531811111111,95.0238,30.5410022222222,64.4828011111111,0.0537576777777778,3.46639988888889,-3.41264222222222,0.0881400888888889,0.307408722222222,-0.219268655555556,0.0057790125,0.0511196888888889,-0.0435947875,0.434421475,2.243772,-1.893785475,-84.415156,33.74793,422,0,0,560,23,25468,47345,47345,39,54,94,51,52890,0.452535059331176
"Mount Saint Mary College",1170,14,48,1170,429,7470,4600,250,1400,74,75,15.3,23,6898,88,0,1,1,0,0,2175,65.7706544444444,43.9666,21.8040577777778,13.2751111111111,20.5362366666667,-7.26112911111111,7.23870011111111,16.1896766666667,-8.95097744444444,2.31875577777778,6.94523411111111,-4.62647822222222,0.587085044444444,0.305173944444444,0.281911111111111,0.2519701875,0.0555881777777778,0.19539175,1.2525401875,2.86121988888889,-1.708977625,-74.012906,41.511212,554,110,0,550,24,26250,42290,42290,41,52,99,32,2752,0.594017094017094
"Muhlenberg College",2519,30,61,1656,352,16975,4565,600,850,76,86,12.8,39,10888,83,0,1,0,1,0,2361.66666666667,76.7872766666667,52.4858511111111,24.3014266666667,4.878811,18.6902144444444,-13.8114044444444,2.87952777777778,13.8358366666667,-10.9563096666667,2.72246766666667,4.63447088888889,-1.91200333333333,0.150344866666667,0.920568611111111,-0.770223766666667,0.0529004375,0.205424322222222,-0.1549896,1.8210366,3.21255622222222,-1.4942596125,-75.508954,40.597362,593,0,0,670,31,42755,55370,55370,81,86,91,9,70771,0.728860658991663
"New York University",13594,70,86,12408,2814,17748,7262,450,1000,87,98,7.8,16,21227,71,0,1,0,1,0,23396.5555555556,38.0873611111111,52.4858511111111,-14.3984873333333,10.6120164444444,18.6902144444444,-8.07819655555556,4.93357222222222,13.8358366666667,-8.90226344444444,19.6860744444444,4.63447088888889,15.0516033333333,0.251156411111111,0.920568611111111,-0.669412211111111,0.0983539875,0.205424322222222,-0.1095360375,3.14760375,3.21255622222222,-0.167692525,-73.997264,40.729452,5333,6965,405,740,32,44848,63540,63540,77,84,55,20,66851,0.532882153891423
"Newberry College",872,14,36,601,36,10194,2600,500,1500,57,63,11.4,32,5788,83,0,1,1,0,0,1086.66666666667,61.2128933333333,58.7454877777778,2.46740582222222,3.60946677777778,7.13597277777778,-3.52650622222222,25.36841,26.9212744444444,-1.55286393333333,0.696663877777778,1.99827666666667,-1.30161273333333,0.337799233333333,0.357863622222222,-0.0200643666666667,0.0435864125,0.0658622666666667,-0.02032855,2.97092775,2.23019088888889,0.6739019375,-81.601966,34.286201,202,0,0,540,22,23800,40365,40365,27,45,100,56,20081,0.827981651376147
"Niagara University",2220,65,99,1919,334,10320,4762,450,650,68,100,14.2,20,7788,65,0,1,1,0,0,3143.33333333333,68.9525822222222,74.4869288888889,-5.53434611111111,3.498833,5.79572366666667,-2.29689077777778,4.71264777777778,11.5152655555556,-6.80261844444444,1.30570133333333,3.30133722222222,-1.995636,0.664487366666667,0.463838344444444,0.200649011111111,0.0349580875,0.0402701555555556,8.59749999999992e-05,1.567636075,2.41477677777778,-0.938760425,-79.046229,43.132713,980,443,0,570,25,28200,42350,42350,60,65,98,38,22001,0.809009009009009
"North Carolina Wesleyan College",812,7,24,646,84,8242,4230,600,1295,77,77,12.7,11,10090,52,0,1,0,0,1,1730,30.9267544444444,49.9171733333333,-18.9904144444444,2.11370611111111,8.99008622222222,-6.87637988888889,48.4222755555556,31.21393,17.2083444444444,0.607626544444444,2.68757711111111,-2.07995066666667,1.13777183333333,0.5577591,0.580012844444444,0.0577716375,0.123332688888889,-0.0648693625,1.74225344444444,3.066942,-1.32468853333333,-77.774231,36.017443,321,0,0,500,20,26632,37812,37812,23,33,84,55,8775,0.848522167487685
